id_publicacao;descricao;data_postagem;imagem;fk_usuario;fk_evento;publicacao_pai;tipo
816;Descricao adequada do comentario da publicação  500;18/05/2021;coment_260.jgp;452;6;500;COMENTARIO
817;Descricao adequada do comentario da publicação  534;12/08/2019;coment_261.jgp;805;148;534;COMENTARIO
818;Descricao adequada do comentario da publicação  308;04/06/2021;coment_262.jgp;481;22;308;COMENTARIO
819;Descricao adequada do comentario da publicação  229;03/10/2020;coment_263.jgp;844;105;229;COMENTARIO
820;Descricao adequada do comentario da publicação  533;10/03/2021;coment_264.jgp;107;32;533;COMENTARIO
821;Descricao adequada do comentario da publicação  302;09/05/2019;coment_265.jgp;872;149;302;COMENTARIO
822;Descricao adequada do comentario da publicação  246;18/08/2020;coment_266.jgp;51;60;246;COMENTARIO
823;Descricao adequada do comentario da publicação  504;22/09/2019;coment_267.jgp;968;137;504;COMENTARIO
824;Descricao adequada do comentario da publicação  270;20/06/2021;coment_268.jgp;351;39;270;COMENTARIO
825;Descricao adequada do comentario da publicação  337;20/05/2020;coment_269.jgp;147;97;337;COMENTARIO
826;Descricao adequada do comentario da publicação  323;22/04/2019;coment_270.jgp;459;113;323;COMENTARIO
827;Descricao adequada do comentario da publicação  354;27/05/2019;coment_271.jgp;164;115;354;COMENTARIO
828;Descricao adequada do comentario da publicação  265;08/06/2021;coment_272.jgp;345;31;265;COMENTARIO
829;Descricao adequada do comentario da publicação  537;17/01/2020;coment_273.jgp;1127;58;537;COMENTARIO
830;Descricao adequada do comentario da publicação  535;10/07/2020;coment_274.jgp;847;94;535;COMENTARIO
831;Descricao adequada do comentario da publicação  412;11/08/2019;coment_275.jgp;867;126;412;COMENTARIO
832;Descricao adequada do comentario da publicação  229;02/10/2020;coment_276.jgp;1096;105;229;COMENTARIO
833;Descricao adequada do comentario da publicação  515;10/09/2020;coment_277.jgp;872;104;515;COMENTARIO
834;Descricao adequada do comentario da publicação  549;25/09/2020;coment_278.jgp;235;74;549;COMENTARIO
835;Descricao adequada do comentario da publicação  462;29/07/2020;coment_279.jgp;638;78;462;COMENTARIO
836;Descricao adequada do comentario da publicação  365;08/03/2019;coment_280.jgp;480;123;365;COMENTARIO
837;Descricao adequada do comentario da publicação  378;18/08/2021;coment_281.jgp;432;40;378;COMENTARIO
838;Descricao adequada do comentario da publicação  223;14/11/2021;coment_282.jgp;290;21;223;COMENTARIO
839;Descricao adequada do comentario da publicação  253;12/07/2019;coment_283.jgp;345;151;253;COMENTARIO
840;Descricao adequada do comentario da publicação  532;22/11/2021;coment_284.jgp;700;29;532;COMENTARIO
841;Descricao adequada do comentario da publicação  461;12/02/2019;coment_285.jgp;730;153;461;COMENTARIO
842;Descricao adequada do comentario da publicação  336;05/10/2019;coment_286.jgp;511;156;336;COMENTARIO
843;Descricao adequada do comentario da publicação  421;03/07/2019;coment_287.jgp;236;121;421;COMENTARIO
844;Descricao adequada do comentario da publicação  376;16/02/2019;coment_288.jgp;987;107;376;COMENTARIO
845;Descricao adequada do comentario da publicação  428;03/12/2021;coment_289.jgp;235;8;428;COMENTARIO
846;Descricao adequada do comentario da publicação  550;23/11/2021;coment_290.jgp;618;53;550;COMENTARIO
847;Descricao adequada do comentario da publicação  528;26/05/2020;coment_291.jgp;356;81;528;COMENTARIO
848;Descricao adequada do comentario da publicação  294;29/08/2019;coment_292.jgp;796;142;294;COMENTARIO
849;Descricao adequada do comentario da publicação  300;16/09/2021;coment_293.jgp;783;26;300;COMENTARIO
850;Descricao adequada do comentario da publicação  265;10/06/2021;coment_294.jgp;498;31;265;COMENTARIO
851;Descricao adequada do comentario da publicação  474;08/03/2019;coment_295.jgp;620;140;474;COMENTARIO
852;Descricao adequada do comentario da publicação  351;07/05/2020;coment_296.jgp;287;65;351;COMENTARIO
853;Descricao adequada do comentario da publicação  463;14/06/2021;coment_297.jgp;1083;50;463;COMENTARIO
854;Descricao adequada do comentario da publicação  192;02/12/2021;coment_298.jgp;522;43;192;COMENTARIO
855;Descricao adequada do comentario da publicação  223;15/11/2021;coment_299.jgp;211;21;223;COMENTARIO
856;Descricao adequada do comentario da publicação  482;04/12/2021;coment_300.jgp;1021;46;482;COMENTARIO
857;Descricao adequada do comentario da publicação  414;12/01/2019;coment_301.jgp;1154;109;414;COMENTARIO
858;Descricao adequada do comentario da publicação  396;31/03/2019;coment_302.jgp;503;132;396;COMENTARIO
859;Descricao adequada do comentario da publicação  372;15/10/2020;coment_303.jgp;230;67;372;COMENTARIO
860;Descricao adequada do comentario da publicação  446;12/05/2020;coment_304.jgp;772;96;446;COMENTARIO
861;Descricao adequada do comentario da publicação  418;21/04/2019;coment_305.jgp;1058;157;418;COMENTARIO
862;Descricao adequada do comentario da publicação  404;19/03/2020;coment_306.jgp;586;79;404;COMENTARIO
863;Descricao adequada do comentario da publicação  284;02/04/2020;coment_307.jgp;754;95;284;COMENTARIO
864;Descricao adequada do comentario da publicação  324;17/06/2021;coment_308.jgp;101;31;324;COMENTARIO
865;Descricao adequada do comentario da publicação  496;28/04/2021;coment_309.jgp;359;25;496;COMENTARIO
866;Descricao adequada do comentario da publicação  336;07/10/2019;coment_310.jgp;363;156;336;COMENTARIO
867;Descricao adequada do comentario da publicação  340;23/02/2019;coment_311.jgp;137;153;340;COMENTARIO
868;Descricao adequada do comentario da publicação  467;05/08/2019;coment_312.jgp;88;126;467;COMENTARIO
869;Descricao adequada do comentario da publicação  223;15/11/2021;coment_313.jgp;67;21;223;COMENTARIO
870;Descricao adequada do comentario da publicação  330;15/11/2020;coment_314.jgp;476;69;330;COMENTARIO
871;Descricao adequada do comentario da publicação  519;02/08/2021;coment_315.jgp;875;36;519;COMENTARIO
872;Descricao adequada do comentario da publicação  319;03/12/2021;coment_316.jgp;824;52;319;COMENTARIO
873;Descricao adequada do comentario da publicação  468;01/07/2019;coment_317.jgp;959;127;468;COMENTARIO
874;Descricao adequada do comentario da publicação  277;01/08/2019;coment_318.jgp;857;151;277;COMENTARIO
875;Descricao adequada do comentario da publicação  494;03/07/2020;coment_319.jgp;116;94;494;COMENTARIO
876;Descricao adequada do comentario da publicação  380;22/03/2020;coment_320.jgp;251;95;380;COMENTARIO
877;Descricao adequada do comentario da publicação  230;01/11/2021;coment_321.jgp;412;33;230;COMENTARIO
878;Descricao adequada do comentario da publicação  201;16/08/2019;coment_322.jgp;261;133;201;COMENTARIO
879;Descricao adequada do comentario da publicação  359;08/03/2019;coment_323.jgp;255;155;359;COMENTARIO
880;Descricao adequada do comentario da publicação  260;01/08/2019;coment_324.jgp;717;143;260;COMENTARIO
881;Descricao adequada do comentario da publicação  247;17/08/2021;coment_325.jgp;912;24;247;COMENTARIO
882;Descricao adequada do comentario da publicação  538;11/04/2019;coment_326.jgp;1145;157;538;COMENTARIO
883;Descricao adequada do comentario da publicação  547;01/01/2021;coment_327.jgp;253;59;547;COMENTARIO
884;Descricao adequada do comentario da publicação  532;26/11/2021;coment_328.jgp;67;29;532;COMENTARIO
885;Descricao adequada do comentario da publicação  504;19/09/2019;coment_329.jgp;430;137;504;COMENTARIO
886;Descricao adequada do comentario da publicação  505;19/09/2020;coment_330.jgp;790;73;505;COMENTARIO
887;Descricao adequada do comentario da publicação  494;01/07/2020;coment_331.jgp;667;94;494;COMENTARIO
888;Descricao adequada do comentario da publicação  283;14/03/2019;coment_332.jgp;496;112;283;COMENTARIO
889;Descricao adequada do comentario da publicação  233;12/02/2019;coment_333.jgp;223;124;233;COMENTARIO
890;Descricao adequada do comentario da publicação  459;09/07/2020;coment_334.jgp;507;90;459;COMENTARIO
891;Descricao adequada do comentario da publicação  496;27/04/2021;coment_335.jgp;908;25;496;COMENTARIO
892;Descricao adequada do comentario da publicação  259;09/05/2020;coment_336.jgp;1124;55;259;COMENTARIO
893;Descricao adequada do comentario da publicação  219;21/02/2021;coment_337.jgp;697;2;219;COMENTARIO
894;Descricao adequada do comentario da publicação  291;28/04/2021;coment_338.jgp;1153;38;291;COMENTARIO
895;Descricao adequada do comentario da publicação  239;17/09/2021;coment_339.jgp;691;51;239;COMENTARIO
896;Descricao adequada do comentario da publicação  490;07/05/2020;coment_340.jgp;1090;55;490;COMENTARIO
897;Descricao adequada do comentario da publicação  517;18/07/2020;coment_341.jgp;647;71;517;COMENTARIO
898;Descricao adequada do comentario da publicação  345;09/10/2019;coment_342.jgp;1070;154;345;COMENTARIO
899;Descricao adequada do comentario da publicação  505;15/09/2020;coment_343.jgp;595;73;505;COMENTARIO
900;Descricao adequada do comentario da publicação  280;01/02/2021;coment_344.jgp;67;19;280;COMENTARIO
901;Descricao adequada do comentario da publicação  363;04/05/2021;coment_345.jgp;956;6;363;COMENTARIO
902;Descricao adequada do comentario da publicação  529;25/02/2019;coment_346.jgp;642;107;529;COMENTARIO
903;Descricao adequada do comentario da publicação  438;18/02/2020;coment_347.jgp;115;64;438;COMENTARIO
904;Descricao adequada do comentario da publicação  420;07/06/2019;coment_348.jgp;427;119;420;COMENTARIO
905;Descricao adequada do comentario da publicação  410;01/04/2020;coment_349.jgp;1143;92;410;COMENTARIO
906;Descricao adequada do comentario da publicação  264;02/10/2020;coment_350.jgp;182;77;264;COMENTARIO
907;Descricao adequada do comentario da publicação  347;17/11/2021;coment_351.jgp;727;8;347;COMENTARIO
908;Descricao adequada do comentario da publicação  383;12/08/2021;coment_352.jgp;251;30;383;COMENTARIO
909;Descricao adequada do comentario da publicação  393;31/07/2020;coment_353.jgp;118;103;393;COMENTARIO
910;Descricao adequada do comentario da publicação  356;18/07/2019;coment_354.jgp;532;151;356;COMENTARIO
911;Descricao adequada do comentario da publicação  278;02/10/2019;coment_355.jgp;141;137;278;COMENTARIO
912;Descricao adequada do comentario da publicação  426;05/03/2019;coment_356.jgp;182;117;426;COMENTARIO
913;Descricao adequada do comentario da publicação  346;03/09/2020;coment_357.jgp;850;98;346;COMENTARIO
914;Descricao adequada do comentario da publicação  372;17/10/2020;coment_358.jgp;1106;67;372;COMENTARIO
915;Descricao adequada do comentario da publicação  197;24/11/2021;coment_359.jgp;1050;21;197;COMENTARIO
916;Descricao adequada do comentario da publicação  214;10/08/2020;coment_360.jgp;816;60;214;COMENTARIO
917;Descricao adequada do comentario da publicação  343;30/03/2019;coment_361.jgp;523;131;343;COMENTARIO
918;Descricao adequada do comentario da publicação  466;06/03/2020;coment_362.jgp;574;63;466;COMENTARIO
919;Descricao adequada do comentario da publicação  538;12/04/2019;coment_363.jgp;511;157;538;COMENTARIO
920;Descricao adequada do comentario da publicação  193;13/09/2020;coment_364.jgp;319;73;193;COMENTARIO
921;Descricao adequada do comentario da publicação  462;26/07/2020;coment_365.jgp;756;78;462;COMENTARIO
922;Descricao adequada do comentario da publicação  289;08/02/2019;coment_366.jgp;320;117;289;COMENTARIO
923;Descricao adequada do comentario da publicação  483;30/03/2021;coment_367.jgp;101;41;483;COMENTARIO
924;Descricao adequada do comentario da publicação  281;13/09/2020;coment_368.jgp;416;104;281;COMENTARIO
925;Descricao adequada do comentario da publicação  552;22/02/2019;coment_369.jgp;43;140;552;COMENTARIO
926;Descricao adequada do comentario da publicação  259;09/05/2020;coment_370.jgp;185;55;259;COMENTARIO
927;Descricao adequada do comentario da publicação  250;22/11/2021;coment_371.jgp;702;1;250;COMENTARIO
928;Descricao adequada do comentario da publicação  191;29/09/2020;coment_372.jgp;733;104;191;COMENTARIO
929;Descricao adequada do comentario da publicação  271;15/10/2021;coment_373.jgp;883;15;271;COMENTARIO
930;Descricao adequada do comentario da publicação  261;23/11/2021;coment_374.jgp;122;8;261;COMENTARIO
931;Descricao adequada do comentario da publicação  476;13/01/2019;coment_375.jgp;1103;124;476;COMENTARIO
932;Descricao adequada do comentario da publicação  168;08/07/2020;coment_376.jgp;1129;89;168;COMENTARIO
933;Descricao adequada do comentario da publicação  238;07/05/2021;coment_377.jgp;686;16;238;COMENTARIO
934;Descricao adequada do comentario da publicação  554;17/02/2021;coment_378.jgp;791;17;554;COMENTARIO
935;Descricao adequada do comentario da publicação  422;16/05/2021;coment_379.jgp;407;18;422;COMENTARIO
936;Descricao adequada do comentario da publicação  384;16/05/2019;coment_380.jgp;933;116;384;COMENTARIO
937;Descricao adequada do comentario da publicação  549;24/09/2020;coment_381.jgp;386;74;549;COMENTARIO
938;Descricao adequada do comentario da publicação  224;13/08/2020;coment_382.jgp;612;60;224;COMENTARIO
939;Descricao adequada do comentario da publicação  525;07/12/2021;coment_383.jgp;1147;46;525;COMENTARIO
940;Descricao adequada do comentario da publicação  483;27/03/2021;coment_384.jgp;266;41;483;COMENTARIO
941;Descricao adequada do comentario da publicação  512;07/03/2019;coment_385.jgp;591;155;512;COMENTARIO
942;Descricao adequada do comentario da publicação  196;16/04/2019;coment_386.jgp;268;132;196;COMENTARIO
943;Descricao adequada do comentario da publicação  490;09/05/2020;coment_387.jgp;770;55;490;COMENTARIO
944;Descricao adequada do comentario da publicação  514;05/05/2019;coment_388.jgp;55;152;514;COMENTARIO
945;Descricao adequada do comentario da publicação  375;29/09/2020;coment_389.jgp;963;77;375;COMENTARIO
946;Descricao adequada do comentario da publicação  299;14/04/2020;coment_390.jgp;567;54;299;COMENTARIO
947;Descricao adequada do comentario da publicação  223;15/11/2021;coment_391.jgp;851;21;223;COMENTARIO
948;Descricao adequada do comentario da publicação  350;12/09/2019;coment_392.jgp;705;146;350;COMENTARIO
949;Descricao adequada do comentario da publicação  179;12/02/2019;coment_393.jgp;900;125;179;COMENTARIO
950;Descricao adequada do comentario da publicação  398;09/07/2021;coment_394.jgp;179;39;398;COMENTARIO
951;Descricao adequada do comentario da publicação  288;20/05/2020;coment_395.jgp;1144;97;288;COMENTARIO
952;Descricao adequada do comentario da publicação  339;10/03/2020;coment_396.jgp;68;101;339;COMENTARIO
953;Descricao adequada do comentario da publicação  367;12/10/2019;coment_397.jgp;681;145;367;COMENTARIO
954;Descricao adequada do comentario da publicação  247;20/08/2021;coment_398.jgp;702;24;247;COMENTARIO
955;Descricao adequada do comentario da publicação  265;11/06/2021;coment_399.jgp;759;31;265;COMENTARIO
956;Descricao adequada do comentario da publicação  463;11/06/2021;coment_400.jgp;507;50;463;COMENTARIO
957;Descricao adequada do comentario da publicação  429;03/02/2019;coment_401.jgp;368;107;429;COMENTARIO
958;Descricao adequada do comentario da publicação  287;11/02/2019;coment_402.jgp;129;117;287;COMENTARIO
959;Descricao adequada do comentario da publicação  432;07/06/2020;coment_403.jgp;1060;81;432;COMENTARIO
960;Descricao adequada do comentario da publicação  260;02/08/2019;coment_404.jgp;160;143;260;COMENTARIO
961;Descricao adequada do comentario da publicação  194;23/03/2021;coment_405.jgp;991;28;194;COMENTARIO
962;Descricao adequada do comentario da publicação  424;30/10/2020;coment_406.jgp;1029;66;424;COMENTARIO
963;Descricao adequada do comentario da publicação  363;03/05/2021;coment_407.jgp;884;6;363;COMENTARIO
964;Descricao adequada do comentario da publicação  404;19/03/2020;coment_408.jgp;919;79;404;COMENTARIO
